timestamps,TP9,AF7,AF8,TP10,conc
1533058321,19.531,21.484,2.93,-0.488,1
1533058321,33.691,20.02,15.137,5.859,1
1533058321,31.25,19.043,15.137,8.301,1
1533058321,22.461,20.508,13.672,8.789,1
1533058321,15.625,21.484,9.277,8.789,1
1533058321,21.484,23.438,9.277,7.324,1
1533058321,34.668,27.344,15.625,8.301,1
1533058321,29.785,26.367,17.578,12.207,1
1533058321,18.555,26.855,9.766,12.695,1
1533058321,8.301,30.273,-6.348,8.301,1
1533058321,6.836,24.902,-16.602,5.859,1
1533058321,16.602,20.02,-6.836,10.254,1
1533058321,16.602,21.973,-5.371,17.09,1
1533058321,3.906,22.461,3.906,16.113,1
1533058321,-4.395,20.996,15.137,11.23,1
1533058321,4.883,23.438,16.113,6.348,1
1533058322,21.973,25.879,24.414,9.277,1
1533058322,25.879,26.855,27.344,16.602,1
1533058322,17.09,25.879,22.461,16.113,1
1533058322,16.602,23.926,15.625,13.672,1
1533058322,17.578,20.02,4.883,9.766,1
1533058322,26.367,19.043,6.836,8.789,1
1533058322,35.156,24.414,10.742,18.555,1
1533058322,20.996,26.855,1.953,12.695,1
1533058322,11.719,25.391,-7.324,6.348,1
1533058322,14.648,25.879,-19.531,6.836,1
1533058322,25.391,23.926,-24.902,3.418,1
1533058322,30.273,24.414,-20.02,9.766,1
1533058322,20.508,23.926,-12.207,12.207,1
1533058322,10.254,23.438,-15.625,8.789,1
1533058322,8.789,24.902,-18.066,6.836,1
1533058322,21.973,26.855,-3.906,8.789,1
1533058322,34.18,32.227,9.766,14.648,1
1533058322,27.832,32.715,7.324,15.625,1
1533058322,17.09,33.203,8.301,12.695,1
1533058322,11.23,33.691,9.766,9.277,1
1533058322,24.902,32.227,14.648,13.184,1
1533058322,39.062,32.227,23.438,21.973,1
1533058322,33.203,35.645,19.043,24.414,1
1533058322,30.273,36.133,12.695,21.484,1
1533058322,25.879,35.645,-2.93,17.09,1
1533058322,30.273,38.574,-7.812,14.16,1
1533058322,43.457,37.109,11.719,19.043,1
1533058322,36.621,33.691,15.137,28.32,1
1533058322,21.973,27.344,9.766,21.973,1
1533058322,13.184,26.855,5.859,10.254,1
1533058322,18.555,25.391,8.789,10.254,1
1533058322,33.691,26.367,19.043,20.02,1
1533058322,28.809,27.344,19.531,26.367,1
1533058322,16.602,26.855,10.742,23.438,1
1533058322,15.625,30.273,5.859,20.02,1
1533058322,17.09,31.738,5.859,16.602,1
1533058322,30.273,34.18,16.602,20.508,1
1533058322,32.715,33.203,27.344,28.809,1
1533058322,19.531,27.344,24.414,24.414,1
1533058322,11.23,23.926,20.996,19.043,1
1533058322,18.066,23.438,29.785,19.043,1
1533058322,34.18,28.809,36.621,20.508,1
1533058322,33.203,33.203,32.227,22.949,1
1533058322,22.949,32.227,21.484,20.996,1
1533058322,14.648,32.227,14.16,19.531,1
1533058322,17.578,34.18,8.789,19.531,1
1533058322,30.762,32.227,14.16,21.484,1
1533058322,36.621,28.809,20.02,25.391,1
1533058322,29.297,28.809,14.16,27.832,1
1533058322,18.066,26.855,10.254,22.949,1
1533058322,7.324,25.391,-1.465,13.672,1
1533058322,16.602,27.344,-0.488,15.625,1
1533058322,24.414,28.809,9.277,17.578,1
1533058322,12.207,28.32,4.883,14.648,1
1533058322,3.906,30.762,-0.977,16.113,1
1533058322,3.906,33.203,1.953,17.09,1
1533058322,13.184,31.738,8.301,18.555,1
1533058322,24.902,31.25,5.371,18.066,1
1533058322,20.996,32.227,3.418,16.113,1
1533058322,16.113,34.18,0.977,22.461,1
1533058322,15.137,29.785,-6.836,21.973,1
1533058322,25.879,25.391,4.395,17.09,1
1533058322,24.902,25.879,19.531,13.672,1
1533058322,5.371,20.508,13.672,7.812,1
1533058322,6.348,13.672,5.859,14.648,1
1533058322,8.789,12.695,0.488,20.508,1
1533058322,12.695,16.113,4.883,19.043,1
1533058322,28.809,21.973,6.348,24.414,1
1533058322,29.785,23.438,3.906,30.762,1
1533058322,24.902,22.949,1.953,32.715,1
1533058322,22.949,25.391,-3.906,27.832,1
1533058322,28.809,24.902,-3.906,25.391,1
1533058322,41.504,20.996,5.859,26.367,1
1533058322,41.504,22.461,7.324,29.297,1
1533058322,31.25,24.414,4.883,32.227,1
1533058322,19.531,23.926,-0.488,28.32,1
1533058322,22.949,24.902,0,24.414,1
1533058322,39.062,24.414,15.625,27.344,1
1533058322,39.551,23.926,17.578,27.832,1
1533058322,23.926,23.438,16.113,26.855,1
1533058322,13.184,24.902,12.695,21.484,1
1533058322,15.625,27.832,13.672,19.043,1
1533058322,32.227,28.32,20.02,21.973,1
1533058322,37.598,25.391,21.973,21.973,1
1533058322,25.879,21.973,26.855,22.461,1
1533058322,17.578,21.973,17.09,20.996,1
1533058322,20.02,22.461,10.742,19.043,1
1533058322,30.762,24.414,25.879,21.484,1
1533058322,36.621,29.297,31.738,26.855,1
1533058322,32.227,28.32,23.438,24.414,1
1533058322,24.902,20.508,22.461,20.996,1
1533058322,24.414,17.578,19.043,20.02,1
1533058322,41.992,19.531,19.531,21.484,1
1533058322,52.246,18.066,27.344,32.227,1
1533058322,36.133,16.113,23.926,32.227,1
1533058322,25.391,16.113,16.602,24.414,1
1533058322,23.438,13.672,6.836,21.484,1
1533058322,32.715,17.578,14.16,20.508,1
1533058322,48.828,24.902,34.18,25.391,1
1533058322,35.645,22.949,32.715,28.32,1
1533058322,17.09,20.508,24.414,23.438,1
1533058322,14.16,20.996,16.113,13.184,1
1533058322,21.484,22.949,24.414,7.324,1
1533058322,31.738,22.461,39.551,14.648,1
1533058322,27.832,20.996,38.086,16.113,1
1533058322,21.484,21.484,32.715,12.207,1
1533058322,13.184,21.484,29.785,9.277,1
1533058322,18.066,24.414,39.551,8.789,1
1533058322,35.645,28.32,41.992,11.719,1
1533058322,33.691,29.297,39.062,17.09,1
1533058322,22.461,29.785,46.875,15.625,1
1533058322,17.09,35.645,42.969,11.23,1
1533058322,25.391,34.668,43.945,11.719,1
1533058322,34.668,31.738,53.223,19.043,1
1533058322,31.738,33.691,49.805,19.531,1
1533058322,23.438,34.18,55.664,14.648,1
1533058322,15.137,32.227,64.941,11.23,1
1533058322,18.066,28.32,56.641,7.324,1
1533058322,34.18,30.273,60.059,7.812,1
1533058322,37.109,33.203,73.242,13.184,1
1533058322,22.461,33.691,69.336,15.137,1
1533058322,13.672,33.203,63.965,12.207,1
1533058322,17.09,34.668,59.082,14.648,1
1533058322,28.32,36.133,50.781,20.996,1
1533058322,32.715,34.668,46.875,26.855,1
1533058322,23.438,31.738,43.457,25.879,1
1533058322,14.16,29.297,44.434,22.949,1
1533058322,8.301,27.832,54.688,20.996,1
1533058322,19.043,29.785,52.734,20.02,1
1533058322,32.715,27.832,53.223,26.367,1
1533058322,27.344,25.391,62.5,29.297,1
1533058322,18.066,23.926,59.57,23.438,1
1533058322,17.09,21.484,51.27,18.066,1
1533058322,25.879,21.973,53.223,18.066,1
1533058322,32.227,21.973,60.059,19.043,1
1533058322,26.855,21.973,55.176,17.578,1
1533058322,22.461,26.367,47.852,11.719,1
1533058322,17.578,26.367,40.527,6.348,1
1533058322,24.414,24.414,43.945,8.789,1
1533058322,35.645,21.973,53.223,13.672,1
1533058322,24.902,19.531,48.828,12.207,1
1533058322,13.672,17.09,39.551,14.16,1
1533058322,14.648,15.137,36.621,11.23,1
1533058322,18.555,19.043,41.016,-1.953,1
1533058322,24.902,20.996,53.223,0.488,1
1533058322,18.555,20.02,50.293,10.254,1
1533058322,6.348,18.555,45.41,6.348,1
1533058322,-4.883,18.555,46.387,-5.371,1
1533058322,-2.93,19.531,46.875,-3.418,1
1533058322,16.113,20.996,50.781,7.324,1
1533058322,16.602,19.043,43.945,12.695,1
1533058322,2.93,18.555,28.809,10.742,1
1533058322,4.883,20.996,20.996,9.277,1
1533058322,15.625,20.02,20.508,10.742,1
1533058322,33.691,20.996,29.785,15.137,1
1533058322,39.062,26.367,29.785,23.438,1
1533058322,30.273,25.391,25.391,25.391,1
1533058322,26.855,18.555,18.555,22.949,1
1533058322,28.809,17.09,12.207,20.508,1
1533058322,46.387,24.902,27.832,21.973,1
1533058322,56.152,28.809,38.086,27.832,1
1533058322,44.922,29.297,34.18,23.926,1
1533058322,33.203,28.32,20.02,21.484,1
1533058322,31.25,29.785,19.531,20.02,1
1533058322,43.945,29.785,30.273,20.508,1
1533058322,49.805,24.902,27.344,28.32,1
1533058322,36.133,23.926,29.785,30.273,1
1533058322,20.508,21.973,26.855,23.926,1
1533058322,7.812,21.484,21.973,20.508,1
1533058322,10.742,20.508,33.203,20.996,1
1533058322,13.672,23.438,39.551,22.949,1
1533058322,5.371,27.832,41.016,22.949,1
1533058322,1.465,24.902,37.598,18.066,1
1533058322,-3.418,20.996,25.879,11.719,1
1533058322,5.859,20.02,35.645,12.207,1
1533058322,22.949,22.949,46.875,19.531,1
1533058322,17.578,20.02,39.062,17.578,1
1533058322,9.277,17.578,34.668,11.719,1
1533058322,16.113,20.02,29.785,8.789,1
1533058322,31.738,21.484,36.621,11.23,1
1533058322,48.34,23.438,43.945,20.996,1
1533058322,48.34,24.414,38.574,28.809,1
1533058322,42.48,26.367,38.086,30.762,1
1533058322,40.039,27.832,33.691,29.297,1
1533058322,44.922,29.785,35.645,24.414,1
1533058322,52.734,27.344,46.387,20.508,1
1533058322,41.504,26.367,41.504,24.414,1
1533058322,29.785,29.297,29.785,25.391,1
1533058322,19.531,26.855,29.785,15.625,1
1533058322,19.531,27.344,29.785,12.207,1
1533058322,30.273,26.855,35.645,18.555,1
1533058322,27.832,29.785,34.668,19.531,1
1533058322,20.508,32.715,31.738,19.043,1
1533058322,17.09,29.297,33.691,14.648,1
1533058322,20.996,27.832,34.18,6.836,1
1533058322,31.25,26.367,39.551,16.113,1
1533058322,32.227,28.32,34.668,29.785,1
1533058322,24.902,31.25,31.738,30.273,1
1533058322,16.602,27.832,22.949,23.926,1
1533058322,17.578,25.879,16.113,20.508,1
1533058322,31.25,24.902,18.555,17.578,1
1533058322,36.133,23.926,21.484,20.02,1
1533058322,25.879,22.461,23.438,21.484,1
1533058322,20.02,18.555,5.859,14.648,1
1533058322,20.996,18.066,-7.324,8.789,1
1533058322,30.273,20.02,2.441,12.695,1
1533058322,37.109,19.043,9.766,18.555,1
1533058322,21.484,17.09,3.906,17.578,1
1533058322,11.23,13.184,-7.324,17.578,1
1533058322,11.23,11.23,-9.766,13.672,1
1533058322,20.02,10.742,-4.883,14.648,1
1533058322,28.32,10.742,0.488,20.02,1
1533058322,17.09,11.719,-3.418,20.508,1
1533058322,8.789,14.648,-5.859,17.578,1
1533058322,8.301,15.625,-5.371,10.254,1
1533058322,14.16,15.625,-6.348,3.418,1
1533058322,18.066,19.531,0.977,12.695,1
1533058322,11.23,20.508,0,17.09,1
1533058322,0.488,17.578,-5.371,15.625,1
1533058322,-0.977,19.531,-10.742,15.625,1
1533058322,13.672,24.414,-1.953,11.23,1
1533058322,31.25,26.367,10.254,16.113,1
1533058322,30.762,24.902,3.418,20.02,1
1533058322,17.578,26.367,-0.977,16.602,1
1533058322,14.648,26.855,-2.93,9.766,1
1533058322,24.414,26.367,-2.441,6.348,1
1533058322,34.18,26.367,9.277,2.441,1
1533058322,30.273,26.855,6.348,0,1
1533058322,16.602,27.344,2.441,-1.465,1
1533058322,7.812,28.32,2.441,-6.836,1
1533058322,14.648,28.32,-3.418,-6.348,1
1533058322,26.855,25.391,2.93,0.977,1
1533058322,28.809,24.414,11.719,3.418,1
1533058322,19.043,23.926,4.883,2.441,1
1533058322,4.883,23.438,-0.488,-0.977,1
1533058322,5.859,28.809,4.883,-1.953,1
1533058322,18.066,31.25,14.16,0.977,1
1533058322,20.996,27.832,19.043,2.93,1
1533058322,10.254,25.879,24.414,1.953,1
1533058322,0.488,19.043,17.09,-2.93,1
1533058322,-0.488,14.16,14.16,-6.836,1
1533058322,13.672,14.648,25.879,-4.883,1
1533058322,27.832,13.672,30.273,1.465,1
1533058322,20.996,17.578,27.832,5.371,1
1533058322,10.254,23.438,20.508,1.953,1
1533058322,8.789,25.879,14.16,-4.395,1
1533058322,21.973,26.367,23.438,0,1
1533058322,32.715,28.32,26.367,12.207,1
1533058322,26.367,28.32,19.043,14.16,1
1533058322,20.508,26.855,24.414,14.648,1
1533058322,18.555,29.785,22.949,8.301,1
1533058322,29.297,32.715,26.367,9.766,1
1533058322,40.527,32.715,30.273,21.484,1
1533058322,35.156,33.203,26.855,23.438,1
1533058322,24.902,35.645,29.297,22.949,1
1533058322,21.973,36.133,21.973,20.996,1
1533058323,29.297,35.156,23.926,22.461,1
1533058323,37.598,36.621,35.156,25.879,1
1533058323,34.668,38.574,32.715,24.414,1
1533058323,30.762,37.598,29.297,20.02,1
1533058323,27.344,36.621,32.715,13.184,1
1533058323,35.645,37.109,34.668,10.254,1
1533058323,47.852,35.645,41.016,13.184,1
1533058323,39.062,36.133,46.875,13.184,1
1533058323,27.344,32.227,38.086,9.766,1
1533058323,20.508,29.297,19.043,1.465,1
1533058323,20.996,29.785,18.066,0,1
1533058323,29.785,27.832,36.133,18.066,1
1533058323,25.391,25.879,33.203,28.32,1
1533058323,12.695,22.949,26.367,24.414,1
1533058323,7.812,25.879,21.484,21.973,1
1533058323,14.16,28.809,22.949,25.879,1
1533058323,29.297,25.391,20.508,27.832,1
1533058323,32.715,27.832,18.066,26.855,1
1533058323,24.902,33.691,27.344,29.297,1
1533058323,15.625,35.156,22.949,25.391,1
1533058323,12.207,36.133,12.695,15.625,1
1533058323,28.809,40.527,23.926,18.555,1
1533058323,33.203,40.527,33.203,21.973,1
1533058323,23.438,39.551,30.762,19.531,1
1533058323,15.625,37.109,25.391,16.113,1
1533058323,9.277,33.203,20.02,11.23,1
1533058323,20.508,31.738,29.785,14.16,1
1533058323,29.785,30.762,30.762,20.02,1
1533058323,20.996,29.785,23.926,20.996,1
1533058323,13.184,31.25,20.996,15.625,1
1533058323,8.301,31.738,18.555,6.836,1
1533058323,19.043,30.273,26.367,2.441,1
1533058323,30.762,33.203,35.645,11.23,1
1533058323,21.484,34.18,42.969,17.09,1
1533058323,9.277,31.738,39.062,10.254,1
1533058323,6.348,29.297,26.367,7.812,1
1533058323,20.02,25.879,23.438,9.277,1
1533058323,34.668,25.391,23.438,11.719,1
1533058323,24.902,25.879,23.926,15.625,1
1533058323,14.648,25.879,22.461,15.625,1
1533058323,10.254,28.32,20.02,12.207,1
1533058323,17.09,28.32,19.043,13.672,1
1533058323,29.785,29.297,26.855,17.578,1
1533058323,21.484,30.762,23.438,18.555,1
1533058323,12.695,27.344,20.02,20.02,1
1533058323,8.301,25.879,10.742,11.23,1
1533058323,13.184,25.391,7.324,5.371,1
1533058323,22.949,22.949,22.949,9.766,1
1533058323,15.137,26.367,20.508,11.719,1
1533058323,8.301,28.32,12.207,15.137,1
1533058323,9.277,25.879,5.371,12.695,1
1533058323,16.602,27.344,1.953,10.254,1
1533058323,33.203,28.809,-5.859,15.137,1
1533058323,31.738,23.438,-8.301,24.414,1
1533058323,19.531,18.066,-1.465,24.902,1
1533058323,15.625,17.578,1.465,19.043,1
1533058323,21.973,20.02,8.789,14.648,1
1533058323,38.574,20.02,18.555,16.602,1
1533058323,39.551,19.043,18.555,22.949,1
1533058323,24.902,20.02,20.508,24.414,1
1533058323,16.113,17.578,20.508,18.066,1
1533058323,22.461,18.555,19.531,16.602,1
1533058323,42.48,20.508,27.832,21.484,1
1533058323,48.828,20.02,40.527,23.926,1
1533058323,38.086,21.484,44.434,26.855,1
1533058323,28.32,24.902,41.016,23.926,1
1533058323,25.879,27.832,32.715,16.602,1
1533058323,37.109,29.297,33.203,17.578,1
1533058323,37.598,25.391,34.668,20.02,1
1533058323,30.762,24.414,31.738,21.484,1
1533058323,25.879,28.32,23.438,20.508,1
1533058323,15.625,28.809,34.668,12.695,1
1533058323,25.879,26.855,55.176,18.066,1
1533058323,34.668,25.391,52.734,22.461,1
1533058323,20.02,22.461,43.945,19.043,1
1533058323,16.602,21.973,36.133,21.484,1
1533058323,16.113,23.438,35.156,16.113,1
1533058323,27.344,23.438,37.598,17.09,1
1533058323,40.527,24.902,32.715,22.949,1
1533058323,28.809,21.973,28.32,18.555,1
1533058323,12.207,18.066,21.973,10.254,1
1533058323,7.324,24.902,7.324,0,1
1533058323,16.602,29.785,16.602,3.906,1
1533058323,29.297,22.949,32.715,14.16,1
1533058323,25.391,21.973,35.156,19.043,1
1533058323,13.184,21.973,37.109,14.648,1
1533058323,5.371,15.137,39.062,9.766,1
1533058323,6.836,14.16,39.062,7.812,1
1533058323,18.066,20.508,30.762,7.812,1
1533058323,15.625,22.949,23.438,14.16,1
1533058323,5.371,22.461,26.855,14.648,1
1533058323,5.371,23.926,26.855,10.254,1
1533058323,18.555,24.902,32.227,13.672,1
1533058323,35.645,22.949,37.109,21.484,1
1533058323,34.668,20.508,40.527,25.391,1
1533058323,24.902,19.531,41.016,27.832,1
1533058323,19.043,19.043,33.203,22.949,1
1533058323,19.531,19.043,36.621,20.508,1
1533058323,35.156,18.555,43.457,24.902,1
1533058323,34.668,17.578,51.27,22.461,1
1533058323,20.508,17.09,52.246,20.02,1
1533058323,12.207,17.578,43.945,17.09,1
1533058323,10.254,16.113,41.992,14.16,1
1533058323,26.855,16.113,51.27,15.625,1
1533058323,31.25,16.113,58.105,19.043,1
1533058323,16.602,17.578,52.734,20.996,1
1533058323,10.254,19.043,46.387,19.043,1
1533058323,10.254,18.066,36.621,13.672,1
1533058323,24.902,18.066,36.133,15.625,1
1533058323,33.203,20.02,41.504,21.484,1
1533058323,18.066,23.438,40.039,20.996,1
1533058323,9.766,20.996,42.48,16.602,1
1533058323,6.348,20.508,44.434,10.254,1
1533058323,13.672,22.461,41.992,10.742,1
1533058323,26.367,21.484,50.781,14.648,1
1533058323,24.414,26.855,57.129,20.02,1
1533058323,19.531,29.785,47.363,20.02,1
1533058323,20.996,30.762,48.828,12.695,1
1533058323,31.738,30.762,62.988,15.137,1
1533058323,44.434,26.855,68.848,24.414,1
1533058323,34.668,24.414,74.219,29.297,1
1533058323,21.973,22.949,75.684,29.297,1
1533058323,19.043,25.391,75.195,21.973,1
1533058323,24.902,30.762,76.172,17.09,1
1533058323,39.062,33.691,75.684,19.043,1
1533058323,38.574,35.645,72.266,24.902,1
1533058323,23.926,39.062,64.453,23.926,1
1533058323,16.113,41.504,60.547,19.043,1
1533058323,19.043,40.039,63.965,13.672,1
1533058323,29.785,35.156,60.059,10.742,1
1533058323,31.738,34.18,52.734,14.648,1
1533058323,19.531,39.062,53.711,16.113,1
1533058323,7.324,40.039,45.898,10.742,1
1533058323,10.742,39.062,39.062,8.789,1
1533058323,22.949,39.551,41.016,12.207,1
1533058323,23.926,40.039,36.133,13.672,1
1533058323,19.531,41.504,23.926,15.625,1
1533058323,17.578,41.016,7.324,18.555,1
1533058323,15.137,39.062,6.836,13.672,1
1533058323,24.902,35.156,12.207,14.16,1
1533058323,33.203,34.668,8.301,25.391,1
1533058323,22.949,34.668,-3.906,24.902,1
1533058323,14.648,33.691,-14.648,15.137,1
1533058323,13.184,33.203,-9.766,10.742,1
1533058323,27.832,31.25,-0.977,19.043,1
1533058323,40.039,34.668,-5.371,25.391,1
1533058323,31.738,38.574,-1.953,28.32,1
1533058323,23.926,40.039,-0.488,26.855,1
1533058323,20.996,40.527,-5.371,21.973,1
1533058323,29.297,39.062,6.836,26.367,1
1533058323,43.457,39.062,21.484,34.668,1
1533058323,37.598,41.016,25.391,35.645,1
1533058323,21.484,43.457,18.555,26.367,1
1533058323,15.625,39.062,7.324,18.555,1
1533058323,26.855,36.133,6.836,20.02,1
1533058323,33.691,36.133,13.184,29.297,1
1533058323,19.531,34.18,11.23,29.297,1
1533058323,12.207,33.691,0.488,21.973,1
1533058323,9.277,34.668,-3.906,15.137,1
1533058323,13.672,34.18,3.418,12.695,1
1533058323,29.297,34.18,2.93,18.066,1
1533058323,30.273,34.18,-6.348,16.602,1
1533058323,20.996,33.203,-3.418,16.113,1
1533058323,17.578,30.762,-2.93,11.719,1
1533058323,23.926,28.809,10.254,10.742,1
1533058323,35.645,30.762,24.902,21.973,1
1533058323,35.645,30.273,21.484,27.832,1
1533058323,30.762,29.785,20.02,24.414,1
1533058323,23.438,36.133,19.043,19.531,1
1533058323,23.438,36.621,21.484,21.484,1
1533058323,35.156,35.156,20.508,22.949,1
1533058323,31.25,34.18,17.578,20.508,1
1533058323,16.113,31.25,19.043,17.578,1
1533058323,8.301,30.273,15.625,14.16,1
1533058323,10.254,28.32,19.531,14.16,1
1533058323,22.949,26.367,29.297,19.043,1
1533058323,26.855,27.832,24.414,22.949,1
1533058323,12.695,29.297,20.02,25.879,1
1533058323,4.883,30.273,10.742,24.414,1
1533058323,7.324,33.691,8.301,17.578,1
1533058323,21.484,33.691,23.926,20.508,1
1533058323,28.809,31.738,24.902,29.785,1
1533058323,17.578,32.227,20.02,30.762,1
1533058323,12.207,33.203,19.043,23.438,1
1533058323,15.137,34.18,14.648,19.043,1
1533058323,30.762,32.227,16.113,24.414,1
1533058323,40.527,32.227,16.113,29.785,1
1533058323,26.367,33.203,16.602,23.926,1
1533058323,19.043,32.715,16.602,21.973,1
1533058323,20.02,31.25,9.766,19.531,1
1533058323,28.809,32.715,10.742,13.184,1
1533058323,37.109,31.738,19.043,20.996,1
1533058323,30.273,28.809,24.414,29.297,1
1533058323,22.461,30.762,17.578,26.367,1
1533058323,18.066,30.762,16.113,22.949,1
1533058323,22.461,23.926,22.461,20.996,1
1533058323,29.785,21.484,18.066,21.973,1
1533058323,19.043,27.344,9.277,21.484,1
1533058323,6.836,30.273,7.812,19.043,1
1533058323,6.348,33.203,10.742,12.207,1
1533058323,20.996,34.18,18.555,13.672,1
1533058323,35.645,30.273,22.949,22.461,1
1533058323,30.273,28.809,16.602,20.996,1
1533058323,22.949,25.879,17.09,19.043,1
1533058323,15.137,24.414,20.508,11.719,1
1533058323,15.137,26.367,19.043,10.254,1
1533058323,30.762,26.367,16.602,16.113,1
1533058323,32.715,28.809,7.812,17.578,1
1533058323,22.949,30.762,3.418,17.09,1
1533058323,15.625,31.738,9.277,17.09,1
1533058323,19.531,32.715,12.207,12.207,1
1533058323,34.18,32.227,12.207,14.648,1
1533058323,31.738,30.762,10.742,19.043,1
1533058323,15.137,25.879,3.418,18.555,1
1533058323,6.836,23.926,0,17.09,1
1533058323,11.23,25.391,5.371,14.648,1
1533058323,23.926,25.879,12.207,18.066,1
1533058323,29.297,22.949,14.648,24.902,1
1533058323,20.996,23.438,13.672,25.391,1
1533058323,13.672,27.344,11.719,20.996,1
1533058323,10.254,29.297,10.254,16.602,1
1533058323,23.438,31.738,14.648,20.02,1
1533058323,33.691,36.133,19.531,26.367,1
1533058323,24.902,38.086,19.043,22.949,1
1533058323,20.02,39.551,3.418,20.02,1
1533058323,21.484,41.504,3.418,17.578,1
1533058323,35.645,40.039,14.16,19.531,1
1533058323,45.41,34.668,13.184,28.809,1
1533058323,38.574,32.227,18.066,29.785,1
1533058323,33.691,32.715,20.02,23.926,1
1533058323,28.32,33.691,19.043,20.996,1
1533058323,33.691,32.227,14.648,24.414,1
1533058323,41.992,30.273,16.113,28.809,1
1533058323,27.832,29.785,19.531,26.855,1
1533058323,13.184,27.832,9.277,22.949,1
1533058323,11.719,24.414,3.906,14.648,1
1533058323,20.996,24.902,13.184,16.113,1
1533058323,33.203,27.832,19.043,24.414,1
1533058323,27.344,27.832,5.371,24.414,1
1533058323,18.066,25.879,-4.883,20.996,1
1533058323,13.672,26.367,-1.465,13.184,1
1533058323,17.09,25.879,1.953,10.254,1
1533058323,28.32,23.926,9.277,17.09,1
1533058323,23.438,24.414,11.23,18.555,1
1533058323,16.113,20.508,6.836,13.184,1
1533058323,18.555,18.066,1.953,10.254,1
1533058323,21.484,20.996,8.789,10.254,1
1533058323,33.203,19.043,17.578,18.066,1
1533058323,33.691,18.066,16.602,23.926,1
1533058323,19.531,19.531,11.23,21.973,1
1533058323,12.695,20.02,5.371,12.207,1
1533058323,17.09,17.09,3.906,5.859,1
1533058323,30.273,18.555,13.672,15.625,1
1533058323,28.809,22.949,16.602,20.508,1
1533058323,17.09,22.949,9.277,19.531,1
1533058323,13.184,26.855,5.859,17.578,1
1533058324,14.648,29.297,6.836,15.137,1
1533058324,30.762,28.809,7.324,21.973,1
1533058324,41.992,28.32,3.418,30.273,1
1533058324,28.809,30.273,-1.465,27.832,1
1533058324,14.16,29.785,-9.766,23.926,1
1533058324,8.789,25.879,-6.836,22.461,1
1533058324,20.508,24.902,15.625,22.461,1
1533058324,25.391,22.461,29.785,25.391,1
1533058324,17.09,24.902,32.715,27.832,1
1533058324,10.254,26.855,33.203,24.902,1
1533058324,8.301,23.926,37.598,24.414,1
1533058324,25.391,23.926,40.527,26.367,1
1533058324,34.18,27.344,37.109,29.785,1
1533058324,21.973,28.32,29.785,34.18,1
1533058324,17.578,26.855,25.879,27.344,1
1533058324,21.973,24.902,32.227,20.508,1
1533058324,26.855,22.461,37.109,17.09,1
1533058324,36.621,21.973,30.762,19.043,1
1533058324,40.527,24.414,20.02,24.902,1
1533058324,28.809,24.902,9.766,19.531,1
1533058324,20.508,23.926,12.695,14.648,1
1533058324,26.367,23.438,11.23,18.555,1
1533058324,41.504,25.879,11.719,25.879,1
1533058324,42.48,25.391,18.555,29.785,1
1533058324,29.297,22.461,11.23,25.879,1
1533058324,17.09,20.508,4.883,20.508,1
1533058324,16.113,20.996,5.371,18.555,1
1533058324,31.738,21.973,2.93,20.508,1
1533058324,27.832,20.508,8.789,25.391,1
1533058324,17.09,20.02,3.906,28.32,1
1533058324,14.16,23.438,-6.348,28.809,1
1533058324,20.02,27.344,-1.465,28.32,1
1533058324,34.18,25.391,5.859,32.227,1
1533058324,33.203,25.391,1.953,31.25,1
1533058324,21.973,29.297,-4.395,28.809,1
1533058324,14.648,28.809,0,22.461,1
1533058324,13.672,26.367,3.906,16.113,1
1533058324,26.367,27.832,7.324,21.973,1
1533058324,33.203,31.25,19.531,25.391,1
1533058324,24.902,30.273,22.461,21.973,1
1533058324,13.184,31.25,7.324,18.555,1
1533058324,3.418,29.297,7.324,12.695,1
1533058324,18.555,27.832,18.555,15.625,1
1533058324,26.855,29.785,15.137,17.578,1
1533058324,12.695,30.273,10.254,15.137,1
1533058324,5.371,33.203,5.371,14.16,1
1533058324,5.371,33.691,7.324,15.137,1
1533058324,23.438,33.691,9.766,18.555,1
1533058324,30.762,28.32,12.207,21.973,1
1533058324,19.043,25.879,16.602,23.926,1
1533058324,12.695,29.297,16.602,18.555,1
1533058324,10.742,29.785,20.508,10.254,1
1533058324,23.438,27.344,29.785,9.766,1
1533058324,32.715,23.926,28.809,12.207,1
1533058324,18.555,22.461,32.227,8.789,1
1533058324,6.836,20.996,29.297,8.301,1
1533058324,4.883,21.973,22.949,8.301,1
1533058324,14.648,24.414,29.297,12.695,1
1533058324,27.832,27.344,20.02,19.043,1
1533058324,18.066,29.297,13.672,17.09,1
1533058324,2.441,25.391,15.137,12.695,1
1533058324,2.93,23.926,16.602,8.789,1
1533058324,10.742,22.949,20.996,8.301,1
1533058324,24.902,21.484,23.926,11.719,1
1533058324,20.996,21.973,34.18,10.254,1
1533058324,5.371,21.484,25.879,2.93,1
1533058324,1.465,21.973,17.578,-1.953,1
1533058324,16.602,22.949,34.18,4.395,1
1533058324,32.715,26.367,39.551,16.113,1
1533058324,29.297,25.879,30.762,19.531,1
1533058324,16.602,23.438,24.414,14.16,1
1533058324,10.254,25.879,18.555,10.254,1
1533058324,14.648,23.438,15.137,8.789,1
1533058324,32.715,20.508,22.461,15.625,1
1533058324,32.227,22.461,39.551,17.09,1
1533058324,22.461,22.461,43.945,14.16,1
